Id,L0_S5_F116,L3_S36_F3934,L1_S25_F2530,L3_S30_F3504,L2_S26_F3062,L1_S24_F1036,L1_S25_F2061,L1_S25_F2662,L3_S44_F4118,L1_S25_F2144,L1_S24_F1411,L1_S24_F1467,L1_S25_F2712,L0_S19_F459,L3_S37_F3946,L1_S25_F2990,L1_S24_F808,L1_S25_F2747,L3_S29_F3367,L1_S25_F2466,L1_S25_F2749,L1_S24_F1520,L3_S30_F3609,L1_S24_F829,L0_S3_F88,L1_S25_F2545,L1_S24_F790,L1_S25_F2682,L1_S25_F2504,L1_S24_F1426,L0_S15_F394,L1_S25_F2842,L0_S21_F517,L1_S24_F1068,L1_S25_F2096,L1_S25_F2808,L0_S0_F4,L1_S24_F1235,L0_S17_F433,L3_S41_F4002,L3_S30_F3579,L1_S25_F2176,L3_S35_F3884,L1_S24_F844,L2_S28_F3259,L3_S29_F3479,L0_S11_F294,L1_S24_F897,L1_S25_F2594,L0_S12_F338,Response
17399,207.0,,,4.0,,,,,,,,,,,0.0,,,,0.18600000000000005,,,,-121.0,,0.0,,,,,,,,,,,,276.0,,,,0.104,,0.0,,,43.0,,,,,0
17403,222.0,0.0,,3.0,,,,,,,,,,,0.0,,,,-207.0,,,,-75.0,,,,,,,,,,,,,,-0.052000000000000005,,,,-139.0,,,,,-35.0,,,,,0
17404,,0.0,,4.0,,,,,,,,,,,0.0,,,,-0.097,,,,-69.0,,,,,,,,-0.08800000000000001,,,,,,,,86.0,,43.0,,,,,-47.0,,,,2.0,0
17409,,,,1.0,,,,,,,,,,0.03,0.0,,,,42.0,,,,331.0,,,,,,,,-0.08800000000000001,,,,,,,,,,255.0,,0.0,,,-75.0,,,,113.0,0
17413,,,,-1.0,,,,,,,,,,,0.0,,,,0.23,,,0.093,21.0,,,,,,,,,,,,,,,,,,-0.108,,0.0,,,-0.027000000000000003,,,,,0
17415,,,,3.0,,,,,,,,-31.0,,,0.0,,,,131.0,,,,-51.0,,,,,,,,,,,,,,,,,,134.0,,0.0,,,-39.0,,,,,0
17417,-0.07200000000000001,0.0,,-5.0,,,,,,,,,,,0.0,,,,-174.0,,,,34.0,,0.0,,,,,,,,,,,,-179.0,,,,134.0,,,,,-86.0,,,,,0
17418,,0.0,,1.0,,,,,,,,,,,0.0,,,,177.0,,,,21.0,,,,,,,,,,,,,,-15.0,,,,-139.0,,,,,-0.08199999999999999,-16.0,,,,0
17419,,,,-3.0,,,,,,,,,,,0.0,,,,-0.118,,,,-75.0,,,,,,,,,,,,,,-215.0,,,,73.0,,0.0,,,-8.0,-0.037000000000000005,,,,0
17420,,,,-5.0,,,,,,,,,,,0.0,,,,121.0,,,,-0.036000000000000004,,,,,,,,,,,,,,,,,,0.16399999999999998,,0.0,,,0.02,,,,0.058,0
17421,,,,0.0,-0.227,,,,,,,,,,0.0,,,,-0.054000000000000006,,,,,,,,,,,,,,,,,,-0.07,,,,,,0.0,,,8.0,139.0,,,,0
17426,,,,0.0,,-146.0,,,,,,,,,0.0,,-0.09,,131.0,,,,55.0,,,,-19.0,,,,,,,0.181,,,,,,,-78.0,,0.0,,,-43.0,,,,,0
17429,0.28800000000000003,0.0,,-5.0,,,,,,,,,,,0.0,,,,-0.097,,,,-106.0,,,,,,,,,,,,,,-215.0,,,,195.0,,,,,-8.0,,,,,0
17431,,,,0.0,,,,,,,,,,,0.0,,,,-66.0,,,,-0.08,,0.0,,,,,,,,,,,,294.0,,,,134.0,,0.0,,,-75.0,,,,,0
17433,-127.0,0.0,,-5.0,,,,,,,,,,,0.0,,,,23.0,,,,-0.103,,,,,,,,,,,,,,-15.0,,,,0.013,,,,,16.0,,,,,0
17434,163.0,0.0,,-3.0,,,,,,,,,,,0.0,,,,42.0,,,,-0.116,,0.0,,,,,,,,,,,,348.0,,,,0.013,,,,,-71.0,5.0,,,,0
17436,,,,0.0,,,,,,,,,,,0.0,,,,-146.0,,,,-49.0,,0.0,,,,,,,,,,,,348.0,,,,-48.0,,0.0,,,-47.0,,,,,0
17438,,,,-5.0,,,,,,,,,,,0.0,,,,-174.0,,,,-0.14,,,,,,,,,,,,,,,,,,43.0,,0.0,,,-12.0,,,,-53.0,0
17439,,,,-5.0,,,,,,,,,,,0.0,,,,-174.0,,,,-0.14,,,,,,,,,,,,,,,,,,43.0,,0.0,,,-12.0,,,,-53.0,0
17440,294.0,0.0,,-3.0,,,,,,,,,,,0.0,,,,-0.118,,,,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,0.02,,,,,0
17446,,0.0,,-3.0,107.0,,,,,,,,,,0.0,,,,-85.0,,,153.0,281.0,,,,,,,,,,,,,,,,,,195.0,,,,,31.0,,,,,0
17448,,0.0,,-3.0,-0.08900000000000001,,,,,,,,,,0.0,,,,-193.0,,,-0.03,-15.0,,,,,,,,,,,,,,,,,,-78.0,,,,,-12.0,,,,,0
17450,,0.0,,4.0,,,111.0,,,-0.08900000000000001,,,,,0.0,,,,12.0,,,,0.08900000000000001,,,,,,,,,,,,,,,,,,43.0,-0.037000000000000005,,,,51.0,,,,,0
17451,,0.0,,4.0,,,111.0,,,-0.08900000000000001,,,,,0.0,,,,12.0,,,,0.08900000000000001,,,,,,,,,,,,,,,,,,43.0,-0.037000000000000005,,,,51.0,,,,,0
17452,0.03,,,-3.0,,,,,,,,,,,0.0,,,,-38.0,,,,-0.018000000000000002,,,,,,,,,,,,,,-0.052000000000000005,,,,-78.0,,0.0,,,-71.0,,,,,0
17453,,0.0,,0.0,,,,,,,,,,,0.0,,,,-0.097,,,,21.0,,,,,,,,,,,,,,,,,,-0.018000000000000002,,,,,114.0,,,,,0
17454,,0.0,,-5.0,,,,,,,,,,,0.0,,,,23.0,,,,-77.0,,0.0,,,,,,,,,,,,0.33,,,,-48.0,,,,,39.0,-0.056,,,,0
17455,,0.0,,-5.0,,,,,,,,,,,0.0,,,,23.0,,,,-77.0,,0.0,,,,,,,,,,,,0.33,,,,-48.0,,,,,39.0,-0.056,,,,0
17456,,,,0.009000000000000001,63.0,,,,,,,,,,0.0,,,,-0.097,,,48.0,154.0,,,,,,,,,,,,,,,,,,-78.0,,0.0,,,-51.0,,,,,0
17458,,,,4.0,,,,,,,,,,,0.0,,231.0,,-207.0,,,,0.06,,,,33.0,,,,,,,-99.0,,,,,,,0.013,,0.0,,,-35.0,,,,,0
17460,,,,1.0,,,,,,,,,,-0.022,0.0,,,,-0.118,,,,-0.13699999999999998,,,,,,,,12.0,,,,,,,,,,-48.0,,0.0,,,51.0,,,,-53.0,0
17462,,0.0,,3.0,,,,,,,,,,,0.0,,,,34.0,,,,,,,,,,,,,,,,,,276.0,,,,,,,,,0.11,-71.0,,,,0
17463,,0.0,,-5.0,,,,,,,,,,,0.0,,,,0.18600000000000005,,,,-25.0,,0.0,,,,,,,,,,,,-15.0,,,,0.013,,,,,94.0,,,,,0
17467,,0.0,,4.0,,98.0,,,,,,,,,0.0,,-8.0,,12.0,,,,-106.0,-87.0,,,-19.0,,,,,,,142.0,,,,,,,-78.0,,,-182.0,,-35.0,,-0.029,,,0
17469,,0.0,,4.0,,,,,,,,,,,0.0,,,,-193.0,,,,-95.0,,,,,,,,,,,,,,-33.0,,,,-0.108,,,,,-16.0,,,,,0
17471,-0.12,0.0,,1.0,,,,,,,,,,,0.0,,,,177.0,,,,0.011,,0.0,,,,,,,,,,,,-33.0,,,,134.0,,,,,-78.0,,,,,0
17472,,0.0,,0.0,,,,,,,,,,,0.0,,,,-0.118,,,,-51.0,,,,,,,,,,,,,,-215.0,,,,-139.0,,,,,16.0,,,,,0
17473,,0.0,,5.0,,,,,,,,,,,0.0,,,,0.04,,,,,,0.0,,,,,,,,,,,,0.33,,,,,,,,,133.0,,,,,0
17474,-0.117,,,1.0,,,,,,,,,,,0.0,,,,-38.0,,,,-0.036000000000000004,,,,,,,,,,,,,,0.33,,,,-0.018000000000000002,,0.0,,,-94.0,,,,,0
17475,,0.0,,0.0,,,,,,,,,,,0.0,,0.029,,-207.0,,,,157.0,,,,-19.0,,,,,,,-183.0,,,,,,,-139.0,,,,,-39.0,,,,,0
17476,,,,3.0,,,,,,,,,,141.0,0.0,,,,0.15,,,,,,,,,,,,,,-0.058,,,,,,-76.0,,,,0.0,,,,,,,-53.0,0
17477,,0.0,,-4.0,,,,,,,,,,,0.0,,,,165.0,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,78.0,,,,-53.0,0
17478,,0.0,,-4.0,,,,,,,,,,,0.0,,,,165.0,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,78.0,,,,-53.0,0
17480,,,,1.0,,,,,,,,,,-31.0,0.0,,,,-66.0,,,,19.0,,,,,,,,,,,,,,,,,,43.0,,0.0,,,-0.059,,,,0.16899999999999998,0
17484,,,,0.0,,,,,,,,,,,0.0,,,,-85.0,,,,-0.018000000000000002,,,,,,,,,,,,,,294.0,,,,-139.0,,0.0,,,-16.0,0.227,,,,0
17490,,0.0,,4.0,0.037000000000000005,,,,,-0.22,,,,,0.0,,,,-0.097,,,,0.118,,,,,,,,,,,,-0.011,,,,,,-0.16899999999999998,-24.0,,,,-4.0,,,,,0
17491,,,,-3.0,,,,,,,,,,,0.0,,,,0.07,,,,-0.08,,,,,,,,,,,,,,312.0,,,,43.0,,0.0,,,-0.08199999999999999,,,,,0
17494,,1.0,,-1.0,,,,,,,,,,,0.0,,,,-165.0,,,,6.0,,,,,,,,,,,,,,-0.343,,,,-0.108,,,,,-0.059,,,,,0
17495,-193.0,,,1.0,,,,,,,,,,,0.0,,,,0.07,,,,-75.0,,,,,,,,,,,,,,294.0,,,,-48.0,,0.0,,,-71.0,,,,,0
17496,,,,1.0,,,,,,,,,,,0.0,,,,42.0,,,,182.0,,0.0,,,,,,,,,,,,312.0,,,,73.0,,0.0,,,51.0,,,,,0
17497,,,,0.0,,,,,,,,,,,0.0,,,,42.0,,,,-0.02,,,,,,,,12.0,,,,,,,,,,0.16399999999999998,,0.0,,,-67.0,,,,113.0,0
17498,,0.0,,-4.0,0.234,,,,,,,,,0.197,0.0,,,,-0.108,,,,,,,,,,,,12.0,,,,,,,,-256.0,,,,,,,188.0,,,,-53.0,0
17502,,0.0,,0.0,,,,,,,,,,0.15,0.0,,,,-0.054000000000000006,,,,,,,,,,,,0.112,,-12.0,,,,,,,,,,,,,149.0,,,,-53.0,0
17503,,0.0,,-5.0,,,,,,,,,,,0.0,,,,23.0,,,,-129.0,,,,,,,,,,,,,,0.33,,,,-78.0,,,,,39.0,,,,,0
17505,,,,0.009000000000000001,,,,,,,,,,,0.0,,0.009000000000000001,,-85.0,,,,0.227,,,,-19.0,,,,,,,-75.0,,,,,,,-78.0,,0.0,,,-0.027000000000000003,,,,,0
17506,-0.18600000000000005,0.0,,-2.0,,,,,,,,,,,0.0,,,,-0.108,,,,,,0.0,,,,,,,,,,,,-179.0,,,,,,,,,,,,,,0
17508,312.0,0.0,,-2.0,,,,,,,,,,,0.0,,,,-0.13699999999999998,,,,-0.059,,0.0,,,,,,,,,,,,312.0,,,,-48.0,,,,,-71.0,,,,,0
17509,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,294.0,,,0.0,,,,,,,,,,,0
17514,-43.0,,,3.0,,,,,,,,,,,0.0,,,,-193.0,,,,-0.08199999999999999,,0.0,,,,,,,,,,,,-0.052000000000000005,,,,-78.0,,0.0,,,-8.0,,,,,0
17515,,0.0,,3.0,,,,,,,,,,,0.0,,,,-0.054000000000000006,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,94.0,,,,-53.0,0
17516,,,,0.0,-0.014,,,,,158.0,,,,,0.0,,,,23.0,,,,53.0,,,,,,,,,,,,0.0,,,,,,-0.108,134.0,0.0,,,-35.0,,,,,0
17519,,0.0,,-1.0,,,,,,,,,,,0.0,,,,-0.097,,,,42.0,,,,,,,,,,,,,,-33.0,,,,43.0,,,,,-0.027000000000000003,-0.07400000000000001,,,,0
17522,,0.0,,4.0,,,,,,,,,,0.04,0.0,,,,12.0,,,,0.014,,,,,,,,,,,,,,,,0.05,,0.16399999999999998,,,,,16.0,,,,0.058,0
17523,,0.0,,1.0,,,,,,,,,,-42.0,0.0,,,,12.0,,,,-114.0,,,,,,,,,,,,,,,,,,-0.108,,,,,-31.0,,,,113.0,0
17525,,0.0,,-3.0,,,,,,,,,,,0.0,,,,0.101,,,0.044,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,0
17526,,0.0,,0.0,,,,,,,,,,,0.0,,,,-218.0,,,,,,,,,,,,,,,,,,,,-228.0,,,,,,,-55.0,,,,-109.0,0
17527,192.0,,,0.009000000000000001,,,,,,,,,,,0.0,,,,0.5,,,,-46.0,,,,,,,,,,,,,,-215.0,,,,-0.018000000000000002,,0.0,,,51.0,,,,,0
17528,-107.0,,,-4.0,,,,,,,,,,,0.0,,,,-218.0,,,,,,,,,,,,,,,,,,-0.197,,,,,,0.0,,,24.0,,,,,0
17531,-96.0,0.0,,1.0,,,,,,,,,,,0.0,,,,-174.0,,,,-67.0,,0.0,,,,,,,,,,,,-0.197,,,,73.0,,,,,-51.0,,,,,0
17533,,0.0,,6.0,-68.0,,,,,,,,,,0.0,,,,-85.0,,,75.0,8.0,,,,,,,,,,,,,,,,,,73.0,,,,,-35.0,,,,,0
17534,,,,3.0,-0.052000000000000005,,,,,,,,,,0.0,,,,0.238,,,-0.006999999999999999,-0.08,,,,,,,,,,,,,,,,,,-0.108,,0.0,,,0.0,,,,,0
17536,,0.0,,0.0,21.0,,,,,-87.0,,,,,0.0,,,,121.0,,,,-2.0,,,,,,,,,,,,6.0,,,,,,0.013,-51.0,,,,-16.0,,,,,0
17544,,,,4.0,,,,,,,,,,,0.0,,,,-85.0,,,,-124.0,,,,,,,,,,,,,,294.0,,,,-78.0,,0.0,,,4.0,,,,,0
17548,,,,-3.0,129.0,57.0,,,,,,,,,0.0,,-337.0,,131.0,,,,73.0,,,,-19.0,,,,,,,-73.0,,,,,,,195.0,,0.0,,,39.0,,,,,0
17550,,0.0,,0.0,,,,,,,,,,-47.0,0.0,,,,165.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,0.09,,,,2.0,0
17551,,0.0,,-3.0,,,,,,,,,,,0.0,,,,258.0,,,,-69.0,,0.0,,,,,,,,,,,,0.33,,,,134.0,,,,,-55.0,,,,,0
17552,-156.0,,,3.0,,,,,,,,,,,0.0,,,,0.056,,,,,,0.0,,,,,,,,,,,,-15.0,,,,,,0.0,,,78.0,,,,,0
17553,,,,1.0,,,113.0,,,153.0,,,,,0.0,,,,-0.009000000000000001,,,,,,,,,,,,,,,,,,,,,,,99.0,0.0,,,0.027000000000000003,,,,,0
17554,,,,1.0,,,113.0,,,153.0,,,,,0.0,,,,-0.009000000000000001,,,,,,,,,,,,,,,,,,,,,,,99.0,0.0,,,0.027000000000000003,,,,,0
17555,,0.0,,-5.0,,,,,,,,,,-15.0,0.0,,,,-66.0,,,,-0.108,,,,,,,,,,5.0,,,,,,,,43.0,,,,,-55.0,,,,113.0,0
17556,,0.0,,-5.0,,,,,,,,,,,0.0,,,,-0.118,,,,-0.054000000000000006,,,,,,,,12.0,,25.0,,,,,,-0.17800000000000002,,73.0,,,,,-4.0,,,,0.058,0
17559,,0.0,,6.0,,,,,,,,,,,0.0,,,,-228.0,,,0.097,,,,,,,,,,,,,,,,,,,,,,,,-12.0,,,,,0
17560,-107.0,,,0.0,,,,,,,,,,,0.0,,,,165.0,,,,,,,,,,,,,,,,,,-33.0,,,,,,0.0,,,71.0,373.0,,,,0
17561,,0.0,,0.0,,,,,,,,,,,0.0,,,,-174.0,,,,71.0,,0.0,,,,,,,,,,,,294.0,,,,-0.018000000000000002,,,,,-47.0,-12.0,,,,0
17562,,,,4.0,,,,,,,,,,,0.0,,,,0.15,,,,-2.0,,,,,,,,12.0,,,,,,,,0.202,,0.16399999999999998,,0.0,,,-63.0,,,,-109.0,0
17564,-38.0,,,1.0,,,,,,,,,,,0.0,,,,0.07,,,,-33.0,,,,,,,,,,,,,,294.0,,,,285.0,,0.0,,,-78.0,-0.08,,,,0
17565,-32.0,0.0,,4.0,,,,,,,,,,,0.0,,,,-0.097,,,,-38.0,,,,,,,,,,,,,,-15.0,,,,-139.0,,,,,-78.0,,,,,0
17571,,,,1.0,1.0,,,,,,,,,,0.0,,,,0.34600000000000003,,,-0.05,0.029,,,,,,,,,,,,,,,,,,0.104,,0.0,,,-16.0,,,,,0
17572,-175.0,,,3.0,,,,,,,,,,,0.0,,,,332.0,,,,,,0.0,,,,,,,,,,,,-0.197,,,,,,0.0,,,51.0,,,,,0
17573,162.0,0.0,,0.0,,,,,,,,,,,0.0,,,,-0.029,,,,-0.036000000000000004,,0.0,,,,,,,,,,,,0.33,,,,-0.018000000000000002,,,,,-12.0,-102.0,,,,0
17578,,,,1.0,,,,,,,,,,,0.0,,,,23.0,,,0.014,198.0,,,,,,,,,,,,,,,,,,195.0,,0.0,,,47.0,,,,,0
17580,0.028,0.0,,0.0,,,,,,,,,,,0.0,,,,-85.0,,,,-2.0,,0.0,,,,,,,,,,,,3.0,,,,-0.108,,,,,0.027000000000000003,,,,,0
17582,,0.0,,1.0,,,,,,,,,,,0.0,,,,0.101,,,,-15.0,,0.0,,,,,,,,,,,,-179.0,,,,195.0,,,,,0.02,,,,,0
17584,,,,-3.0,-0.2,,,,,98.0,,,,,0.0,,,,-0.009000000000000001,,,,,,,,,,,,,,,,6.0,,,,,,,0.07,0.0,,,0.02,,,,,0
17585,-0.118,0.0,,2.0,,,,,,,,,,,0.0,,,,-182.0,,,,,,0.0,,,,,,,,,,,,-179.0,,,,,,,,,-71.0,0.13,,,,0
17588,,0.0,,1.0,,,,,,,,,,,0.0,,,,-146.0,,,,8.0,,,,,,,,,,,,,,0.33,,,,134.0,,,,,-86.0,,,,,0
17589,38.0,0.0,,-4.0,,,,,,,,,,,0.0,,,,2.0,,,,,,0.0,,,,,,,,,,,,-0.197,,,,,,,,,,107.0,,,,0
17591,-33.0,0.0,,1.0,,,,,,,,,,,0.0,,,,177.0,,,,-0.08,,0.0,,,,,,,,,,,,-361.0,,,,-139.0,,,,,-78.0,,,,,0
17593,-183.0,0.0,,4.0,-8.0,,,,,,,,,,0.0,,,,131.0,,,,-77.0,,0.0,,,,,,,,,,,,-33.0,,,,-139.0,,,,,-43.0,-87.0,,,,0
17596,,0.0,,2.0,,,,,,,,,,,0.0,,,,0.056,,,,,,0.0,,,,,,,,,,,,-179.0,,,,,,,,,47.0,,,,,0
17598,0.378,,,-3.0,,,,,,,,,,,0.0,,,,23.0,,,,0.014,,0.0,,,,,,,,,,,,312.0,,,,-78.0,,0.0,,,0.059,,,,,0
17599,,0.0,,6.0,,,,,,,,,,,0.0,138.0,,,-0.009000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.0,,,,,0
17600,-78.0,,,1.0,,,,,,,,,,,0.0,,,,-228.0,,,,-46.0,,0.0,,,,,,,,,,,,-0.197,,,,73.0,,0.0,,,67.0,0.189,,,,0
17602,,0.0,,-1.0,,,,,,,,,,,0.0,,,,0.23,,,,-0.103,,,,,,,,,,,,,,-0.052000000000000005,,,,-0.018000000000000002,,,,,-55.0,,,,,0
17603,,0.0,,3.0,81.0,,,,,,,,,,0.0,,,,-207.0,,,,-0.036000000000000004,,,,,,,,,2.0,,,,-8.0,,,,,-0.018000000000000002,,,,,47.0,,,,,0
17604,,0.0,,3.0,0.054000000000000006,,,,,,,,,,0.0,,-46.0,,-207.0,,,,0.037000000000000005,-8.0,,,-19.0,,,,,,,-49.0,,,,,,,-78.0,,,95.0,,-0.027000000000000003,,46.0,,,0
17605,,0.0,,-5.0,,,,,,,,,,0.03,0.0,,,,-0.13699999999999998,,,,-62.0,,,,,,,,12.0,,-12.0,,,,,,61.0,,-0.108,,,,,39.0,,,,2.0,0
17606,,0.0,,-4.0,,,,,,,,,,,0.0,,,,121.0,,,-8.0,0.037000000000000005,,,,,,,,,,,,,,,,,,-78.0,,,,,-31.0,,,,,0
17607,-0.119,0.0,,0.0,,,,,,,,,,,0.0,,,,12.0,,,,-0.028,,0.0,,,,,,,,,,,,-33.0,,,,-0.018000000000000002,,,,,-55.0,,,,,0
17608,,0.0,0.1,0.0,0.08,,,,,,,,-0.018000000000000002,,0.0,,,-161.0,-0.097,,-133.0,,47.0,,,42.0,,,-33.0,,,,,,,,,,,,0.013,,,,,0.0,,,,,0
17609,,0.0,,1.0,,,,,,,,,,,0.0,,,,0.07,,,,8.0,,,,,,,,,,,,,,-161.0,,,,-0.018000000000000002,,,,,-75.0,0.013,,,,0
17613,,,,0.0,,,,,,,,,,,0.0,,,,23.0,,,-0.054000000000000006,19.0,,,,,,,,,,,,,,,,,,-0.16899999999999998,,0.0,,,-31.0,,,,,0
17617,-0.14400000000000002,,,4.0,,,,,,,,,,,0.0,,,,-0.097,,,,-132.0,,0.0,,,,,,,,,,,,312.0,,,,-0.16899999999999998,,0.0,,,-12.0,,,,,0
17618,,0.0,,-2.0,,,,,,,,,,-0.06,0.0,,,,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08199999999999999,,,,2.0,0
17619,,,,1.0,-0.05,,0.006999999999999999,,,0.044,,,,,0.0,,,,12.0,,,,0.123,,,,,,,,,,,,,,,,,,0.104,1.0,0.0,,,-35.0,,,,,0
17622,-83.0,,,1.0,,,,,,,,,,,0.0,,,,-0.097,,,,-0.056,,,,,,,,,,,,,,-15.0,,,,-0.16899999999999998,,0.0,,,-43.0,,,,,0
17623,252.0,0.0,,6.0,,,,,,,,,,,0.0,,,,-174.0,,,,-124.0,,0.0,,,,,,,,,,,,312.0,,,,-48.0,,,,,-63.0,-1.0,,,,0
17626,,,,-5.0,,,,,,,,,,-35.0,0.0,,,,-66.0,,,,0.211,,,,,,,,12.0,,-0.009000000000000001,,,,,,0.197,,0.104,,0.0,,,,,,,-53.0,0
17628,,,,4.0,-43.0,,,,,,,,,,0.0,,,,23.0,,,,-77.0,,0.0,,,,,,,,,,,,-15.0,,,,-0.018000000000000002,,0.0,,,-8.0,,,,,0
17629,,,,2.0,,,,,,,,,,165.0,0.0,,,,-163.0,,,,,,,,,,,,12.0,,,,,,,,-405.0,,,,0.0,,,-63.0,,,,0.058,0
17631,337.0,0.0,,1.0,,,,,,,,,,,0.0,,,,-0.097,,,,0.06,,,,,,,,,,,,,,-161.0,,,,0.16399999999999998,,,,,-51.0,,,,,0
17633,,,,4.0,0.018000000000000002,,,,,,,,,,0.0,,,,-193.0,,,-134.0,-69.0,,,,,,,,,,,,,,,,,,-48.0,,0.0,,,-35.0,,,,,0
17635,0.22,0.0,,-2.0,,,,,,,,,,,0.0,,,,-0.13699999999999998,,,,-134.0,,0.0,,,,,,,,,,,,0.33,,,,-0.199,,,,,102.0,,,,,0
17636,,,,3.0,,,,,,,-226.0,-0.14,,,0.0,,,,-85.0,,,,-0.036000000000000004,,,,,,,-3.0,,,,,,,,,,,-0.16899999999999998,,0.0,,,-31.0,,,,,0
17638,,0.0,,0.0,,,,,,,,,,-57.0,0.0,,,,-134.0,,,,,,,,,,,,-0.08800000000000001,,-0.029,,,,,,-0.274,,,,,,,-12.0,,,,-109.0,0
17639,,,,0.0,,,,,,,,,,62.0,0.0,,,,0.23,,,,-75.0,,,,,,,,0.112,,,,,,,,0.117,,-78.0,,0.0,,,-75.0,,,,2.0,0
17642,,,,4.0,,,,,,,,,,,0.0,,,,0.34,,,-0.011,0.014,,,,,,,,,,,,,,,,,,-48.0,,0.0,,,-0.02,,,,,0
17643,0.28300000000000003,0.0,,-5.0,,,,,,,,,,,0.0,,,,-228.0,,,,-0.116,,0.0,,,,,,,,,,,,-0.197,,,,-78.0,,,,,86.0,251.0,,,,0
17644,0.28300000000000003,0.0,,-5.0,,,,,,,,,,,0.0,,,,-228.0,,,,-0.116,,0.0,,,,,,,,,,,,-0.197,,,,-78.0,,,,,86.0,251.0,,,,0
17647,0.438,0.0,,6.0,,,,,,,,,,,0.0,,,,0.37,,,,,,0.0,,,,,,,,,,,,-161.0,,,,,,,,,86.0,,,,,0
17649,,0.0,,-5.0,,,,,,,,,,,0.0,,,,-0.009000000000000001,,,311.0,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,0
17652,,,,4.0,,,,,,,,,,,0.0,,,,0.07,,,,45.0,,,,,,,,,,,,,,,,,,-0.16899999999999998,,0.0,,,-106.0,,,,0.16899999999999998,0
17653,,,,3.0,,,,,,,,,,136.0,0.0,,,,-0.054000000000000006,,,,,,,,,,,,12.0,,,,,,,,,,,,0.0,,,0.118,,,,-109.0,0
17654,,0.0,,-5.0,,,,,,,,,,-0.037000000000000005,0.0,,,,-174.0,,,,105.0,,,,,,,,,,,,,,,,,,0.16399999999999998,,,,,-0.059,,,,2.0,0
17655,,0.0,,-5.0,,,,,,,,,,-0.037000000000000005,0.0,,,,-174.0,,,,105.0,,,,,,,,,,,,,,,,,,0.16399999999999998,,,,,-0.059,,,,2.0,0
17657,,,,-3.0,,,,,,,,,,,0.0,,,,-0.097,,,,-0.09,,,,,,,,,,,,,,-233.0,,,,-78.0,,0.0,,,-0.02,8.0,,,,0
17658,,0.0,,-3.0,,,,,,,,,,,0.0,,,,121.0,,,,-0.041,,,,,,,,,,,,,,-33.0,,,,73.0,,,,,-75.0,,,,,0
17661,138.0,,,,,,,,-0.19,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.197,,,0.0,,,,,,,,,,,0
17663,2.0,,,0.0,,,,,,,,,,,0.0,,,,-207.0,,,,154.0,,0.0,,,,,,,,,,,,-161.0,,,,-0.018000000000000002,,0.0,,,-0.02,-86.0,,,,0
17671,,,,0.0,0.014,,,,,,,,,,0.0,,,,-66.0,,,,-0.028,,,,,,,,12.0,,,,,,,,185.0,,0.104,,0.0,,,-24.0,,,,-0.16399999999999998,0
17673,,0.0,,-1.0,,,,,,,,,,,0.0,,,,-0.108,,,,,,,,,,,,,,,,,,-0.197,,,,,,,,,98.0,,,,,0
17676,-73.0,0.0,,4.0,24.0,,,,,,,,,,0.0,,,,23.0,,,,-51.0,,0.0,,,,,,,,,,,,-33.0,,,,-139.0,,,,,-0.027000000000000003,,,,,0
17677,-0.093,,,-3.0,,,,,,,,,,,0.0,,,,-146.0,,,,-0.028,,0.0,,,,,,,,,,,,3.0,,,,0.013,,0.0,,,-71.0,,,,,0
17681,,0.0,,-2.0,,,,,,,,,,-0.018000000000000002,0.0,,,,-0.097,,,,-0.056,,,,,,,,12.0,,,,,,,,0.117,,-0.199,,,,,-24.0,,,,113.0,0
17683,,0.0,,-2.0,,,,,,,,,,-0.018000000000000002,0.0,,,,-0.097,,,,-0.056,,,,,,,,12.0,,,,,,,,0.117,,-0.199,,,,,-24.0,,,,113.0,0
17685,,,,2.0,,,,,,,,,,-15.0,0.0,,,,-207.0,,,,6.0,,,,,,,,,,,,,,,,,,-48.0,,0.0,,,-35.0,,,,0.16899999999999998,0
17686,-98.0,,,4.0,,,,,,,,,,,0.0,,,,-38.0,,,,0.014,,0.0,,,,,,,,,,,,-179.0,,,,-48.0,,0.0,,,-39.0,,,,,0
17688,,0.0,,0.0,51.0,,,,,,,0.108,,,0.0,,,,23.0,,,,-0.103,,,,,,,,,,,,,,,,,,-0.108,,,,,-24.0,,,,,0
17690,,,,4.0,,,,,,,,,,33.0,0.0,,,,0.23,,,,-67.0,,,,,,,,0.112,,,,,,,,84.0,,195.0,,0.0,,,-39.0,,,,0.058,0
17693,,0.0,,1.0,-98.0,,,,,,,,,,0.0,,,,0.34600000000000003,,,-84.0,6.0,,,,,,,,,,,,,,,,,,-0.16899999999999998,,,,,-12.0,,,,,0
